STATION,NAME,DATE,TAVG,TMAX,TMIN,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/8/18,14.6,20.6,9.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/9/18,12.5,18.9,6.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/10/18,13.4,16.7,10,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/11/18,16.4,18.9,13.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/12/18,18,22.8,15.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/13/18,19.4,25,15,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/14/18,20.8,26.7,13.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/15/18,17.7,25,13.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/16/18,20,27.2,13.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/17/18,19.9,25,16.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/18/18,18.7,22.2,12.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/19/18,12.7,15,11.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/20/18,12.1,15.6,9.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/21/18,13.9,16.7,10,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/22/18,15.1,20.6,8.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/23/18,12.7,18.3,7.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/24/18,8.4,13.3,5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/25/18,11.9,15,6.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/26/18,18.4,21.1,15.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/27/18,14.4,18.9,11.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/28/18,11.1,12.8,8.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/29/18,13.9,20,8.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",9/30/18,13.2,18.9,9.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/1/18,9.7,10.6,8.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/2/18,9.6,12.8,7.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/3/18,10.9,13.9,8.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/4/18,12.9,15.6,9.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/5/18,9.7,15,5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/6/18,10.3,16.1,5,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/7/18,11.6,15.6,5,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/8/18,8.6,13.3,4.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/9/18,16.7,21.1,10.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/10/18,16.9,27.8,8.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/11/18,9.2,10.6,7.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/12/18,8.5,11.1,3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/13/18,4.9,7.2,3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/14/18,6.4,12.2,1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/15/18,11.5,15.6,6.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/16/18,8.2,15,3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/17/18,6.9,13.3,1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/18/18,2.2,6.7,-1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/19/18,6.7,11.1,-0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/20/18,11.8,16.1,7.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/21/18,3.9,8.3,-1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/22/18,2.2,7.2,-2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/23/18,5.6,11.1,1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/24/18,2.6,5.6,1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/25/18,1.1,5.6,-2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/26/18,1.1,6.7,-2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/27/18,2.9,5.6,0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/28/18,7.2,11.1,3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/29/18,8.3,11.7,5,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/30/18,4.1,7.2,0,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",10/31/18,4.5,8.3,0,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/1/18,9.3,11.7,7.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/2/18,10.9,13.9,7.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/3/18,10.6,15,5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/4/18,4.3,9.4,0,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/5/18,4.3,8.9,-0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/6/18,10.3,12.2,8.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/7/18,10.6,13.9,7.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/8/18,7.2,12.8,2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/9/18,4.8,8.3,1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/10/18,3.7,7.2,0,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/11/18,-0.3,3.3,-3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/12/18,0,5,-5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/13/18,4.9,8.3,1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/14/18,-5.7,0.6,-9.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/15/18,-5.3,-1.7,-10.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/16/18,-2.2,0,-4.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/17/18,0.4,3.9,-3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/18/18,-1.4,1.7,-4.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/19/18,0.1,2.8,-2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/20/18,-1.3,-0.6,-3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/21/18,-3.6,0,-10.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/22/18,-12.5,-8.9,-15.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/23/18,-7.4,-2.2,-12.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/24/18,1.1,6.7,-3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/25/18,1.6,3.3,0,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/26/18,0,1.7,-1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/27/18,3.5,6.7,2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/28/18,2.9,5.6,1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/29/18,0.1,1.1,-1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",11/30/18,-0.2,3.9,-3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/1/18,-0.7,0.6,-2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/2/18,3.9,10.6,-1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/3/18,4.3,6.7,1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/4/18,-3.8,0,-8.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/5/18,-6.2,-2.2,-9.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/6/18,-4.4,0,-8.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/7/18,-3,2.8,-10,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/8/18,-10.9,-6.7,-14.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/9/18,-6.8,-1.7,-13.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/10/18,-6.7,-3.3,-11.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/11/18,-6.8,-1.7,-13.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/12/18,-8.9,-4.4,-13.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/13/18,-9.8,-2.8,-15,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/14/18,0.7,5,-7.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/15/18,4.3,8.3,-1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/16/18,0.3,2.2,-2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/17/18,-0.3,1.7,-1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/18/18,-5.7,-1.1,-8.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/19/18,-5.7,-0.6,-8.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/20/18,2.2,8.3,-5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/21/18,8.7,12.2,5,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/22/18,7.6,12.2,-0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/23/18,-2.9,0.6,-8.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/24/18,-6.1,-2.2,-8.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/25/18,-7.1,-1.1,-11.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/26/18,-7.3,-1.1,-13.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/27/18,-9.1,-5.6,-12.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/28/18,0,7.8,-8.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/29/18,2.2,7.2,-7.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/30/18,-9.4,-7.2,-11.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",12/31/18,-1.1,3.9,-8.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/1/19,1,6.7,-6.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/2/19,-8.4,-4.4,-11.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/3/19,-2.5,0,-6.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/4/19,-1,1.7,-5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/5/19,1.1,2.8,0,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/6/19,-1.9,1.1,-8.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/7/19,-9.6,-5.6,-12.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/8/19,-1.7,3.9,-11.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/9/19,2,3.9,-2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/10/19,-3.2,-1.1,-8.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/11/19,-10.8,-6.7,-15.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/12/19,-12.6,-7.8,-15.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/13/19,-11,-5,-16.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/14/19,-9.6,-3.9,-13.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/15/19,-6.9,-2.2,-11.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/16/19,-1.6,0.6,-6.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/17/19,-11.5,-7.8,-16.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/18/19,-2.9,0,-8.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/19/19,-10.3,-3.9,-15,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/20/19,-9.2,-2.8,-15,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/21/19,-13.8,-11.1,-17.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/22/19,-12.7,-6.1,-18.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/23/19,-3.2,3.9,-14.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/24/19,7.3,9.4,4.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/25/19,0.1,3.9,-3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/26/19,-5.1,-1.7,-7.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/27/19,-0.9,3.9,-7.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/28/19,-6.8,3.3,-15,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/29/19,-10.1,-2.8,-16.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/30/19,-2.1,3.3,-8.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",1/31/19,-12.8,-10,-16.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/1/19,-11.1,-7.2,-13.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/2/19,-10.8,-7.8,-16.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/3/19,-5.8,-0.6,-12.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/4/19,4.2,8.3,0,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/5/19,5.9,10.6,0,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/6/19,-2.6,0,-6.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/7/19,-0.2,2.2,-2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/8/19,1.7,5,-2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/9/19,-6.6,-3.3,-9.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/10/19,-7.1,-2.8,-10.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/11/19,-8.6,-3.9,-13.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/12/19,-7.8,-2.2,-15,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/13/19,-3.9,-1.1,-8.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/14/19,-4.6,-0.6,-7.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/15/19,0,6.7,-7.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/16/19,0.8,6.1,-6.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/17/19,-5.9,-1.1,-10,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/18/19,-9,-6.7,-11.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/19/19,-10.8,-5,-15.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/20/19,-8.9,-4.4,-15.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/21/19,-1.4,1.7,-5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/22/19,-1.1,3.9,-5,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/23/19,-2.2,3.9,-8.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/24/19,-0.4,3.3,-2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/25/19,-2.1,2.2,-10,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/26/19,-11.6,-6.7,-16.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/27/19,-13,-8.3,-18.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",2/28/19,-9.7,-2.8,-16.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/1/19,-5.1,0.6,-12.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/2/19,-2.9,-0.6,-5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/3/19,-1.3,3.9,-5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/4/19,-1.8,-0.6,-6.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/5/19,-8,-3.3,-11.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/6/19,-10.1,-6.1,-16.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/7/19,-11.8,-7.2,-16.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/8/19,-6.3,-0.6,-16.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/9/19,-1.9,5,-7.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/10/19,-2.3,4.4,-7.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/11/19,2.8,8.3,-1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/12/19,-0.5,5,-5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/13/19,-0.7,5.6,-6.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/14/19,1.1,3.3,-1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/15/19,5.7,7.8,2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/16/19,3.7,10,-3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/17/19,-3.1,0.6,-8.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/18/19,-3.3,2.2,-8.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/19/19,-2.3,2.8,-7.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/20/19,-0.2,4.4,-6.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/21/19,3.2,7.8,1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/22/19,2,5,-0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/23/19,1.8,6.1,-1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/24/19,2.8,8.9,-3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/25/19,0.4,4.4,-4.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/26/19,-2.1,2.2,-6.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/27/19,-1.1,5,-6.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/28/19,2.2,5,-1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/29/19,4.4,6.1,3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/30/19,3.7,8.3,0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",3/31/19,8.2,12.8,0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/1/19,0.7,5,-2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/2/19,1.7,6.1,-5,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/3/19,1.1,2.8,-0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/4/19,0.8,5,-2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/5/19,1.1,7.2,-4.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/6/19,4,11.7,0,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/7/19,6.4,15,0,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/8/19,-1.8,1.1,-3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/9/19,-2.1,-0.6,-3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/10/19,-0.2,1.7,-2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/11/19,4.2,11.1,-5,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/12/19,5.7,10.6,1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/13/19,9.3,11.7,4.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/14/19,9.5,16.7,5,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/15/19,7.2,11.1,3.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/16/19,4.4,8.3,1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/17/19,6.9,13.9,0,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/18/19,7,12.8,4.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/19/19,11.3,13.9,7.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/20/19,12.9,13.9,11.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/21/19,11.4,15,7.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/22/19,11.2,14.4,8.3,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/23/19,5.1,8.9,2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/24/19,3.2,4.4,2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/25/19,5.3,10.6,1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/26/19,4.6,8.9,2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/27/19,6.6,10,3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/28/19,6.9,13.9,0.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/29/19,5.7,12.2,-1.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",4/30/19,6.7,11.7,2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/1/19,7.1,13.3,1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/2/19,5.4,10,2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/3/19,6.3,10,3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/4/19,8.7,15.6,5,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/5/19,11.6,17.2,6.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/6/19,10.7,16.7,5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/7/19,10.7,16.7,6.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/8/19,8.7,14.4,3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/9/19,8.4,15.6,1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/10/19,6.1,8.9,3.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/11/19,11,16.1,4.4,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/12/19,9.3,16.7,2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/13/19,6.4,8.9,5,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/14/19,3.9,5,2.8,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/15/19,4.2,6.7,2.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/16/19,8.3,13.3,1.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/17/19,8.3,12.2,6.1,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/18/19,10.2,15,6.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/19/19,8.7,12.2,6.7,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/20/19,12.8,19.4,8.9,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/21/19,12.3,15.6,7.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/22/19,10.9,16.7,5.6,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/23/19,11.2,18.3,7.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/24/19,8.6,10.6,7.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/25/19,14.2,21.1,7.2,,,,,,
USR0000MMCF,"MCFARLAND HILL MAINE, ME US",5/26/19,11.3,19.4,7.2,,,,,,
