"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-08-28","78","89","69"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-08-29","78","88","70"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-08-30","68","74","57"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-08-31","62","73","53"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-09-01","64","73","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-09-02","68","78","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-09-03","72","84","66"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-09-04","73","82","65"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-09-05","72","82","63"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-09-06","73","89","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-09-07","61","73","52"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-09-08","58","69","49"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-09-09","54","66","44"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-09-10","56","62","50"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-09-11","62","66","57"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-09-12","64","73","60"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-09-13","67","77","59"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-09-14","69","80","57"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-09-15","64","77","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-09-16","68","81","57"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-09-17","68","77","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-09-18","66","72","55"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-09-19","55","59","52"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-09-20","54","60","49"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-09-21","57","62","50"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-09-22","59","69","47"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-09-23","55","65","46"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-09-24","47","56","42"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-09-25","53","59","43"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-09-26","65","70","60"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-09-27","58","66","52"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-09-28","52","55","48"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-09-29","57","68","48"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-09-30","56","66","49"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-10-01","49","51","47"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-10-02","49","55","46"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-10-03","52","57","48"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-10-04","55","60","49"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-10-05","49","59","42"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-10-06","51","61","41"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-10-07","53","60","41"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-10-08","47","56","40"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-10-09","62","70","51"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-10-10","62","82","48"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-10-11","49","51","46"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-10-12","47","52","39"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-10-13","41","45","38"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-10-14","44","54","34"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-10-15","53","60","43"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-10-16","47","59","38"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-10-17","44","56","35"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-10-18","36","44","30"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-10-19","44","52","31"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-10-20","53","61","46"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-10-21","39","47","29"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-10-22","36","45","27"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-10-23","42","52","34"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-10-24","37","42","34"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-10-25","34","42","28"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-10-26","34","44","28"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-10-27","37","42","33"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-10-28","45","52","39"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-10-29","47","53","41"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-10-30","39","45","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-10-31","40","47","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-11-01","49","53","46"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-11-02","52","57","45"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-11-03","51","59","42"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-11-04","40","49","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-11-05","40","48","31"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-11-06","51","54","47"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-11-07","51","57","45"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-11-08","45","55","36"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-11-09","41","47","34"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-11-10","39","45","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-11-11","31","38","26"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-11-12","32","41","22"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-11-13","41","47","34"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-11-14","22","33","15"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-11-15","22","29","13"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-11-16","28","32","24"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-11-17","33","39","26"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-11-18","29","35","24"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-11-19","32","37","28"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-11-20","30","31","26"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-11-21","26","32","13"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-11-22","9","16","4"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-11-23","19","28","9"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-11-24","34","44","26"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-11-25","35","38","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-11-26","32","35","30"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-11-27","38","44","36"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-11-28","37","42","34"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-11-29","32","34","29"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-11-30","32","39","26"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-12-01","31","33","28"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-12-02","39","51","30"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-12-03","40","44","34"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-12-04","25","32","16"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-12-05","21","28","15"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-12-06","24","32","16"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-12-07","27","37","14"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-12-08","12","20","6"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-12-09","20","29","7"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-12-10","20","26","11"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-12-11","20","29","8"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-12-12","16","24","8"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-12-13","14","27","5"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-12-14","33","41","18"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-12-15","40","47","30"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-12-16","33","36","28"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-12-17","31","35","30"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-12-18","22","30","17"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-12-19","22","31","16"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-12-20","36","47","22"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-12-21","48","54","41"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-12-22","46","54","31"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-12-23","27","33","17"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-12-24","21","28","16"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-12-25","19","30","11"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-12-26","19","30","8"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-12-27","16","22","10"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-12-28","32","46","16"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-12-29","36","45","19"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-12-30","15","19","11"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2018-12-31","30","39","17"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-01-01","34","44","20"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-01-02","17","24","11"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-01-03","27","32","20"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-01-04","30","35","22"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-01-05","34","37","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-01-06","29","34","16"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-01-07","15","22","9"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-01-08","29","39","12"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-01-09","36","39","28"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-01-10","26","30","17"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-01-11","13","20","4"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-01-12","9","18","4"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-01-13","12","23","3"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-01-14","15","25","7"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-01-15","20","28","11"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-01-16","29","33","20"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-01-17","11","18","3"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-01-18","27","32","16"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-01-19","13","25","5"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-01-20","15","27","5"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-01-21","7","12","0"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-01-22","9","21","-1"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-01-23","26","39","6"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-01-24","45","49","40"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-01-25","32","39","25"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-01-26","23","29","19"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-01-27","30","39","19"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-01-28","20","38","5"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-01-29","14","27","2"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-01-30","28","38","16"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-01-31","9","14","2"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-02-01","12","19","7"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-02-02","13","18","2"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-02-03","22","31","10"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-02-04","40","47","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-02-05","43","51","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-02-06","27","32","21"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-02-07","32","36","27"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-02-08","35","41","27"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-02-09","20","26","15"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-02-10","19","27","13"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-02-11","17","25","8"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-02-12","18","28","5"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-02-13","25","30","17"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-02-14","24","31","18"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-02-15","32","44","19"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-02-16","33","43","20"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-02-17","21","30","14"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-02-18","16","20","11"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-02-19","13","23","4"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-02-20","16","24","4"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-02-21","29","35","22"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-02-22","30","39","23"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-02-23","28","39","17"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-02-24","31","38","27"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-02-25","28","36","14"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-02-26","11","20","2"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-02-27","9","17","-2"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-02-28","15","27","3"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-03-01","23","33","10"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-03-02","27","31","22"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-03-03","30","39","22"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-03-04","29","31","21"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-03-05","18","26","11"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-03-06","14","21","3"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-03-07","11","19","3"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-03-08","21","31","3"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-03-09","29","41","19"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-03-10","28","40","18"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-03-11","37","47","30"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-03-12","31","41","22"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-03-13","31","42","20"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-03-14","34","38","30"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-03-15","42","46","36"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-03-16","39","50","25"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-03-17","26","33","17"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-03-18","26","36","16"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-03-19","28","37","18"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-03-20","32","40","20"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-03-21","38","46","34"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-03-22","36","41","31"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-03-23","35","43","29"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-03-24","37","48","25"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-03-25","33","40","24"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-03-26","28","36","21"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-03-27","30","41","20"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-03-28","36","41","29"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-03-29","40","43","38"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-03-30","39","47","33"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-03-31","47","55","33"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-04-01","33","41","27"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-04-02","35","43","23"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-04-03","34","37","31"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-04-04","33","41","28"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-04-05","34","45","24"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-04-06","39","53","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-04-07","44","59","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-04-08","29","34","26"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-04-09","28","31","25"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-04-10","32","35","27"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-04-11","40","52","23"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-04-12","42","51","34"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-04-13","49","53","40"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-04-14","49","62","41"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-04-15","45","52","38"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-04-16","40","47","34"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-04-17","44","57","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-04-18","45","55","40"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-04-19","52","57","45"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-04-20","55","57","53"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-04-21","53","59","46"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-04-22","52","58","47"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-04-23","41","48","37"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-04-24","38","40","36"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-04-25","42","51","35"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-04-26","40","48","36"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-04-27","44","50","39"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-04-28","44","57","33"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-04-29","42","54","30"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-04-30","44","53","37"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-05-01","45","56","35"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-05-02","42","50","36"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-05-03","43","50","39"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-05-04","48","60","41"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-05-05","53","63","44"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-05-06","51","62","42"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-05-07","51","62","44"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-05-08","48","58","39"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-05-09","47","60","35"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-05-10","43","48","39"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-05-11","52","61","40"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-05-12","49","62","36"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-05-13","44","48","41"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-05-14","39","41","37"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-05-15","40","44","36"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-05-16","47","56","35"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-05-17","47","54","43"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-05-18","50","59","44"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-05-19","48","54","44"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-05-20","55","67","48"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-05-21","54","60","45"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-05-22","52","62","42"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-05-23","52","65","45"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-05-24","47","51","45"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-05-25","58","70","45"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-05-26","52","67","45"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-05-27","53","67","44"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-05-28","46","57","40"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-05-29","46","54","40"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-05-30","50","58","46"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-05-31","55","68","46"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-06-01","54","64","47"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-06-02","54","62","48"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-06-03","56","69","46"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-06-04","54","64","40"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-06-05","57","68","49"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-06-06","58","70","50"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-06-07","62","75","51"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-06-08","62","73","53"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-06-09","64","74","53"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-06-10","63","72","55"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-06-11","57","61","51"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-06-12","60","75","46"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-06-13","56","62","50"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-06-14","56","64","52"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-06-15","63","75","50"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-06-16","64","73","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-06-17","66","78","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-06-18","65","74","57"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-06-19","62","73","53"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-06-20","57","60","53"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-06-21","59","63","52"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-06-22","63","76","54"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-06-23","66","80","54"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-06-24","63","75","54"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-06-25","62","74","54"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-06-26","55","57","54"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-06-27","58","66","54"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-06-28","68","83","55"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-06-29","66","74","59"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-06-30","59","63","55"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-07-01","66","76","55"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-07-02","66","81","59"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-07-03","67","75","59"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-07-04","76","88","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-07-05","77","91","67"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-07-06","74","85","67"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-07-07","67","78","55"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-07-08","69","80","60"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-07-09","72","83","59"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-07-10","69","79","60"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-07-11","63","70","57"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-07-12","62","65","60"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-07-13","70","81","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-07-14","70","82","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-07-15","70","82","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-07-16","73","83","63"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2019-07-17","72","78","67"
