"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2010-11-23","46","48","43"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2010-11-24","33","40","25"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2010-11-25","28","36","21"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2010-11-26","32","41","24"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2010-11-27","31","38","26"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2010-11-28","29","38","19"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2010-11-29","34","40","29"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2010-11-30","38","43","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2010-12-01","42","44","40"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2010-12-02","41","48","31"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2010-12-03","34","38","31"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2010-12-04","37","39","33"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2010-12-05","31","33","29"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2010-12-06","26","29","25"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2010-12-07","25","29","20"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2010-12-08","19","25","12"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2010-12-09","17","26","11"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2010-12-10","16","27","8"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2010-12-11","29","35","26"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2010-12-12","38","47","29"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2010-12-13","49","52","45"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2010-12-14","39","46","29"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2010-12-15","20","28","15"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2010-12-16","16","23","9"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2010-12-17","23","31","16"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2010-12-18","19","28","11"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2010-12-19","26","35","21"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2010-12-20","23","28","19"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2010-12-21","34","35","30"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2010-12-22","32","34","30"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2010-12-23","31","34","27"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2010-12-24","26","33","20"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2010-12-25","20","27","14"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2010-12-26","20","29","11"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2010-12-27","27","31","19"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2010-12-28","17","24","12"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2010-12-29","19","30","14"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2010-12-30","26","33","15"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2010-12-31","37","49","29"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-01-01","44","50","39"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-01-02","40","43","36"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-01-03","26","35","21"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-01-04","24","32","19"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-01-05","23","33","14"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-01-06","21","30","12"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-01-07","21","28","14"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-01-08","27","31","23"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-01-09","26","33","23"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-01-10","26","37","19"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-01-11","23","28","17"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-01-12","28","32","23"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-01-13","27","32","22"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-01-14","21","26","12"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-01-15","18","26","9"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-01-16","20","28","10"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-01-17","11","18","3"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-01-18","27","39","11"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-01-19","31","39","19"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-01-20","19","26","14"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-01-21","21","30","12"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-01-22","13","22","6"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-01-23","7","14","-7"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-01-24","-2","8","-11"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-01-25","7","17","-5"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-01-26","19","26","9"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-01-27","20","24","17"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-01-28","24","35","15"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-01-29","26","31","24"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-01-30","22","26","13"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-01-31","10","21","3"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-02-01","13","16","6"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-02-02","14","16","13"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-02-03","16","25","9"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-02-04","22","31","16"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-02-05","29","39","16"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-02-06","32","41","23"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-02-07","33","40","24"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-02-08","29","34","13"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-02-09","16","23","4"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-02-10","19","28","8"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-02-11","17","27","7"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-02-12","29","37","20"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-02-13","24","34","12"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-02-14","37","44","33"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-02-15","16","27","7"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-02-16","22","34","7"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-02-17","37","50","26"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-02-18","39","43","37"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-02-19","29","39","17"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-02-20","21","31","14"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-02-21","16","27","7"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-02-22","18","32","7"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-02-23","22","35","12"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-02-24","26","35","11"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-02-25","31","35","22"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-02-26","18","23","13"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-02-27","15","21","8"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-02-28","32","41","25"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-03-01","26","33","18"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-03-02","30","38","13"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-03-03","11","23","1"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-03-04","18","30","2"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-03-05","37","42","31"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-03-06","44","46","42"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-03-07","37","46","17"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-03-08","26","36","15"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-03-09","25","33","16"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-03-10","32","33","30"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-03-11","42","47","33"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-03-12","40","44","37"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-03-13","40","49","30"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-03-14","29","35","25"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-03-15","33","41","25"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-03-16","36","39","33"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-03-17","42","53","31"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-03-18","45","59","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-03-19","32","39","26"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-03-20","30","42","20"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-03-21","32","40","27"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-03-22","32","34","31"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-03-23","31","35","28"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-03-24","29","35","24"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-03-25","29","39","21"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-03-26","27","35","17"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-03-27","28","38","20"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-03-28","30","41","23"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-03-29","36","50","23"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-03-30","38","50","27"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-03-31","39","46","33"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-04-01","32","36","30"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-04-02","35","46","29"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-04-03","39","50","28"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-04-04","36","43","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-04-05","42","49","34"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-04-06","36","45","27"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-04-07","37","49","25"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-04-08","38","50","28"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-04-09","42","53","33"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-04-10","45","57","36"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-04-11","47","51","42"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-04-12","52","61","45"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-04-13","40","46","36"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-04-14","45","60","34"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-04-15","33","42","27"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-04-16","35","40","26"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-04-17","43","53","36"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-04-18","44","50","40"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-04-19","46","55","39"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-04-20","36","40","33"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-04-21","40","51","32"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-04-22","41","53","30"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-04-23","40","45","36"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-04-24","51","60","43"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-04-25","50","61","44"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-04-26","46","49","43"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-04-27","47","54","43"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-04-28","57","59","53"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-04-29","58","67","51"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-04-30","51","58","44"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-05-01","49","60","40"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-05-02","52","66","39"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-05-03","47","55","41"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-05-04","47","50","41"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-05-05","46","50","41"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-05-06","50","59","39"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-05-07","50","58","44"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-05-08","51","62","43"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-05-09","48","53","44"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-05-10","44","45","43"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-05-11","50","60","43"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-05-12","51","59","43"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-05-13","53","62","42"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-05-14","49","54","45"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-05-15","47","49","45"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-05-16","44","46","41"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-05-17","46","51","41"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-05-18","51","55","48"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-05-19","51","54","49"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-05-20","56","64","50"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-05-21","52","62","44"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-05-22","44","52","41"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-05-23","44","46","41"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-05-24","56","62","48"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-05-25","61","71","54"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-05-26","56","64","50"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-05-27","61","78","51"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-05-28","53","58","48"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-05-29","61","64","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-05-30","71","84","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-05-31","63","72","55"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-06-01","60","64","57"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-06-02","59","69","47"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-06-03","52","59","46"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-06-04","51","62","43"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-06-05","56","68","43"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-06-06","60","73","49"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-06-07","60","74","51"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-06-08","64","77","53"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-06-09","68","84","57"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-06-10","65","73","57"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-06-11","57","67","50"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-06-12","48","49","47"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-06-13","51","56","49"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-06-14","51","53","48"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-06-15","57","68","49"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-06-16","62","74","52"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-06-17","64","78","53"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-06-18","59","66","55"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-06-19","61","70","53"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-06-20","65","76","51"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-06-21","68","79","55"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-06-22","60","68","52"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-06-23","56","61","53"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-06-24","54","57","49"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-06-25","52","55","48"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-06-26","58","64","54"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-06-27","67","79","55"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-06-28","69","81","60"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-06-29","61","65","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-06-30","63","71","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-07-01","65","75","54"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-07-02","65","75","59"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-07-03","63","71","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-07-04","68","79","62"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-07-05","74","85","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-07-06","74","84","64"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-07-07","71","81","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-07-08","67","74","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-07-09","65","78","59"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-07-10","69","81","57"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-07-11","73","82","64"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-07-12","72","83","65"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-07-13","69","79","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-07-14","61","72","54"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-07-15","67","79","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-07-16","72","86","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-07-17","76","87","65"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-07-18","74","84","68"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-07-19","75","86","66"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-07-20","71","79","62"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-07-21","75","85","68"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-07-22","84","96","75"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-07-23","77","88","72"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-07-24","70","77","63"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-07-25","66","76","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-07-26","60","65","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-07-27","66","76","59"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-07-28","66","77","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-07-29","65","72","59"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-07-30","70","81","62"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-07-31","70","82","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-08-01","68","78","60"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-08-02","60","66","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-08-03","64","72","57"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-08-04","62","68","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-08-05","63","74","57"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-08-06","68","78","60"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-08-07","64","68","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-08-08","67","77","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-08-09","65","76","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-08-10","58","60","57"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-08-11","60","68","57"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-08-12","66","77","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-08-13","69","81","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-08-14","69","77","63"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-08-15","63","71","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-08-16","60","64","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-08-17","66","78","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-08-18","70","80","59"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-08-19","71","81","63"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-08-20","69","80","62"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-08-21","69","79","63"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-08-22","66","76","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-08-23","61","70","52"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-08-24","66","75","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-08-25","67","74","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-08-26","70","81","62"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-08-27","68","74","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-08-28","66","69","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-08-29","65","76","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-08-30","65","75","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-08-31","66","76","57"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-09-01","63","71","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-09-02","62","71","54"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-09-03","62","70","53"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-09-04","69","76","63"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-09-05","67","74","62"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-09-06","62","69","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-09-07","54","58","52"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-09-08","58","63","53"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-09-09","64","76","55"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-09-10","58","67","51"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-09-11","58","66","50"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-09-12","66","76","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-09-13","67","74","62"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-09-14","68","78","62"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-09-15","61","68","49"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-09-16","49","59","42"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-09-17","53","66","40"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-09-18","56","65","51"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-09-19","54","64","47"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-09-20","55","60","47"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-09-21","61","73","53"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-09-22","61","64","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-09-23","65","74","60"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-09-24","64","67","61"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-09-25","68","81","62"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-09-26","69","80","59"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-09-27","62","75","53"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-09-28","56","64","51"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-09-29","58","63","54"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-09-30","62","67","58"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-10-01","58","62","54"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-10-02","56","57","53"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-10-03","56","63","53"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-10-04","53","56","49"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-10-05","46","55","38"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-10-06","41","50","34"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-10-07","45","54","35"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-10-08","62","79","50"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-10-09","67","83","56"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-10-10","65","78","51"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-10-11","51","60","45"
"USR0000MMCF","MCFARLAND HILL MAINE, ME US","2011-10-12","49","52","44"
